name,url
Isotretinoin (Oral Route),https://www.mayoclinic.org//drugs-supplements/isotretinoin-oral-route/description/drg-20068178
"Fentanyl (Buccal Mucosa Route, Oromucosal Route, Sublingual Route)",https://www.mayoclinic.org//drugs-supplements/fentanyl-buccal-mucosa-route-oromucosal-route-sublingual-route/description/drg-20063888
Acamprosate (Oral Route),https://www.mayoclinic.org//drugs-supplements/acamprosate-oral-route/description/drg-20066802
Acarbose (Oral Route),https://www.mayoclinic.org//drugs-supplements/acarbose-oral-route/description/drg-20067949
Beta Carotene (Oral Route),https://www.mayoclinic.org//drugs-supplements/beta-carotene-oral-route/description/drg-20066795
Cholecystographic Agent (Oral Route),https://www.mayoclinic.org//drugs-supplements/cholecystographic-agent-oral-route/description/drg-20070691
Barium Sulfate (Oral Route),https://www.mayoclinic.org//drugs-supplements/barium-sulfate-oral-route/description/drg-20062255
Clonazepam (Oral Route),https://www.mayoclinic.org//drugs-supplements/clonazepam-oral-route/description/drg-20072102
Zafirlukast (Oral Route),https://www.mayoclinic.org//drugs-supplements/zafirlukast-oral-route/description/drg-20066745
"Somatropin, E-Coli Derived (Subcutaneous Route, Injection Route)",https://www.mayoclinic.org//drugs-supplements/somatropin-e-coli-derived-subcutaneous-route-injection-route/description/drg-20071575
Ferric Maltol (Oral Route),https://www.mayoclinic.org//drugs-supplements/ferric-maltol-oral-route/description/drg-20530913
"Iron Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/iron-supplement-oral-route-parenteral-route/description/drg-20070148
Albuterol (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/albuterol-inhalation-route/description/drg-20073536
Quinapril (Oral Route),https://www.mayoclinic.org//drugs-supplements/quinapril-oral-route/description/drg-20069256
Isotretinoin (Oral Route),https://www.mayoclinic.org//drugs-supplements/isotretinoin-oral-route/description/drg-20068178
Acebutolol (Oral Route),https://www.mayoclinic.org//drugs-supplements/acebutolol-oral-route/description/drg-20070999
Perindopril (Oral Route),https://www.mayoclinic.org//drugs-supplements/perindopril-oral-route/description/drg-20069270
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
Acetylcysteine (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/acetylcysteine-intravenous-route/description/drg-20312451
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
Acetaminophen (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/acetaminophen-intravenous-route/description/drg-20074646
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
Acetaminophen And Codeine (Oral Route),https://www.mayoclinic.org//drugs-supplements/acetaminophen-and-codeine-oral-route/description/drg-20074117
Acetaminophen/Ibuprofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/acetaminophen-ibuprofen-oral-route/description/drg-20545934
Acetazolamide (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/acetazolamide-intravenous-route/description/drg-20535230
Acetazolamide (Oral Route),https://www.mayoclinic.org//drugs-supplements/acetazolamide-oral-route/description/drg-20535236
"Acetone, Isopropyl Alcohol, And Polysorbate (Topical Route)",https://www.mayoclinic.org//drugs-supplements/acetone-isopropyl-alcohol-and-polysorbate-topical-route/description/drg-20061424
Benzoyl Peroxide (Topical Route),https://www.mayoclinic.org//drugs-supplements/benzoyl-peroxide-topical-route/description/drg-20062425
Benzoyl Peroxide (Topical Route),https://www.mayoclinic.org//drugs-supplements/benzoyl-peroxide-topical-route/description/drg-20062425
Benzoyl Peroxide (Topical Route),https://www.mayoclinic.org//drugs-supplements/benzoyl-peroxide-topical-route/description/drg-20062425
Benzoyl Peroxide (Topical Route),https://www.mayoclinic.org//drugs-supplements/benzoyl-peroxide-topical-route/description/drg-20062425
Acetylcysteine (Oral Route),https://www.mayoclinic.org//drugs-supplements/acetylcysteine-oral-route/description/drg-20311314
Acetylcysteine (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/acetylcysteine-inhalation-route/description/drg-20061456
Acetylcysteine (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/acetylcysteine-intravenous-route/description/drg-20312451
Acetylcysteine (Oral Route),https://www.mayoclinic.org//drugs-supplements/acetylcysteine-oral-route/description/drg-20311314
Lactulose (Oral Route),https://www.mayoclinic.org//drugs-supplements/lactulose-oral-route/description/drg-20528356
Rabeprazole (Oral Route),https://www.mayoclinic.org//drugs-supplements/rabeprazole-oral-route/description/drg-20066981
Rabeprazole (Oral Route),https://www.mayoclinic.org//drugs-supplements/rabeprazole-oral-route/description/drg-20066981
Acitretin (Oral Route),https://www.mayoclinic.org//drugs-supplements/acitretin-oral-route/description/drg-20061491
Aclidinium And Formoterol (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/aclidinium-and-formoterol-inhalation-route/description/drg-20461317
Benzoyl Peroxide (Topical Route),https://www.mayoclinic.org//drugs-supplements/benzoyl-peroxide-topical-route/description/drg-20062425
Benzoyl Peroxide (Topical Route),https://www.mayoclinic.org//drugs-supplements/benzoyl-peroxide-topical-route/description/drg-20062425
Benzoyl Peroxide (Topical Route),https://www.mayoclinic.org//drugs-supplements/benzoyl-peroxide-topical-route/description/drg-20062425
Resorcinol And Sulfur (Topical Route),https://www.mayoclinic.org//drugs-supplements/resorcinol-and-sulfur-topical-route/description/drg-20062617
Benzoyl Peroxide (Topical Route),https://www.mayoclinic.org//drugs-supplements/benzoyl-peroxide-topical-route/description/drg-20062425
Resorcinol And Sulfur (Topical Route),https://www.mayoclinic.org//drugs-supplements/resorcinol-and-sulfur-topical-route/description/drg-20062617
Resorcinol And Sulfur (Topical Route),https://www.mayoclinic.org//drugs-supplements/resorcinol-and-sulfur-topical-route/description/drg-20062617
Acrivastine And Pseudoephedrine (Oral Route),https://www.mayoclinic.org//drugs-supplements/acrivastine-and-pseudoephedrine-oral-route/description/drg-20311422
Dextroamphetamine And Amphetamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/dextroamphetamine-and-amphetamine-oral-route/description/drg-20071758
Dextroamphetamine And Amphetamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/dextroamphetamine-and-amphetamine-oral-route/description/drg-20071758
Dextroamphetamine And Amphetamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/dextroamphetamine-and-amphetamine-oral-route/description/drg-20071758
Dextroamphetamine And Amphetamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/dextroamphetamine-and-amphetamine-oral-route/description/drg-20071758
Dextroamphetamine And Amphetamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/dextroamphetamine-and-amphetamine-oral-route/description/drg-20071758
Dextroamphetamine And Amphetamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/dextroamphetamine-and-amphetamine-oral-route/description/drg-20071758
Metformin (Oral Route),https://www.mayoclinic.org//drugs-supplements/metformin-oral-route/description/drg-20067074
Nabilone (Oral Route),https://www.mayoclinic.org//drugs-supplements/nabilone-oral-route/description/drg-20064938
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
"Tocilizumab (Intravenous Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/tocilizumab-intravenous-route-subcutaneous-route/description/drg-20073821
Haemophilus B Conjugate Vaccine (Intramuscular Route),https://www.mayoclinic.org//drugs-supplements/haemophilus-b-conjugate-vaccine-intramuscular-route/description/drg-20069853
Corticorelin Ovine Triflutate (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/corticorelin-ovine-triflutate-intravenous-route/description/drg-20152620
Permethrin (Topical Route),https://www.mayoclinic.org//drugs-supplements/permethrin-topical-route/description/drg-20065448
"Charcoal, Activated (Oral Route)",https://www.mayoclinic.org//drugs-supplements/charcoal-activated-oral-route/description/drg-20070087
Ursodiol (Oral Route),https://www.mayoclinic.org//drugs-supplements/ursodiol-oral-route/description/drg-20066618
"Interferon Gamma-1b (Injection Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/interferon-gamma-1b-injection-route-subcutaneous-route/description/drg-20064341
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
Ibuprofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/ibuprofen-oral-route/description/drg-20070602
"Fentanyl (Buccal Mucosa Route, Oromucosal Route, Sublingual Route)",https://www.mayoclinic.org//drugs-supplements/fentanyl-buccal-mucosa-route-oromucosal-route-sublingual-route/description/drg-20063888
"Tetracycline (Mucous Membrane, Oral Route)",https://www.mayoclinic.org//drugs-supplements/tetracycline-mucous-membrane-oral-route/description/drg-20066322
"Alteplase, Recombinant (Intravenous Route)",https://www.mayoclinic.org//drugs-supplements/alteplase-recombinant-intravenous-route/description/drg-20070819
Estradiol And Norethindrone (Oral Route),https://www.mayoclinic.org//drugs-supplements/estradiol-and-norethindrone-oral-route/description/drg-20095129
Estrogen And Progestin Combination (Ovarian Hormone Therapy) (Oral Route),https://www.mayoclinic.org//drugs-supplements/estrogen-and-progestin-combination-ovarian-hormone-therapy-oral-route/description/drg-20070172
Risedronate (Oral Route),https://www.mayoclinic.org//drugs-supplements/risedronate-oral-route/description/drg-20067115
Pioglitazone And Metformin (Oral Route),https://www.mayoclinic.org//drugs-supplements/pioglitazone-and-metformin-oral-route/description/drg-20063126
Pioglitazone And Metformin (Oral Route),https://www.mayoclinic.org//drugs-supplements/pioglitazone-and-metformin-oral-route/description/drg-20063126
Tramadol And Acetaminophen (Oral Route),https://www.mayoclinic.org//drugs-supplements/tramadol-and-acetaminophen-oral-route/description/drg-20062870
"Anti-Inflammatory Drugs, Nonsteroidal (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/anti-inflammatory-drugs-nonsteroidal-ophthalmic-route/description/drg-20070403
"Anti-Inflammatory Drugs, Nonsteroidal (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/anti-inflammatory-drugs-nonsteroidal-ophthalmic-route/description/drg-20070403
"Anti-Inflammatory Drugs, Nonsteroidal (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/anti-inflammatory-drugs-nonsteroidal-ophthalmic-route/description/drg-20070403
"Anti-Inflammatory Drugs, Nonsteroidal (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/anti-inflammatory-drugs-nonsteroidal-ophthalmic-route/description/drg-20070403
"Acyclovir (Oral Route, Intravenous Route)",https://www.mayoclinic.org//drugs-supplements/acyclovir-oral-route-intravenous-route/description/drg-20068393
Acyclovir (Buccal Mucosa Route),https://www.mayoclinic.org//drugs-supplements/acyclovir-buccal-mucosa-route/description/drg-20060911
Acyclovir (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/acyclovir-ophthalmic-route/description/drg-20461331
"Acyclovir (Oral Route, Intravenous Route)",https://www.mayoclinic.org//drugs-supplements/acyclovir-oral-route-intravenous-route/description/drg-20068393
Acyclovir And Hydrocortisone (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/acyclovir-and-hydrocortisone-topical-application-route/description/drg-20074300
Acetylcysteine (Oral Route),https://www.mayoclinic.org//drugs-supplements/acetylcysteine-oral-route/description/drg-20311314
Dapsone (Topical Route),https://www.mayoclinic.org//drugs-supplements/dapsone-topical-route/description/drg-20067433
"Diphtheria, Tetanus, And Acellular Pertussis Booster Vaccine (Intramuscular Route)",https://www.mayoclinic.org//drugs-supplements/diphtheria-tetanus-and-acellular-pertussis-booster-vaccine-intramuscular-route/description/drg-20122575
Pegademase Bovine (Intramuscular Route),https://www.mayoclinic.org//drugs-supplements/pegademase-bovine-intramuscular-route/description/drg-20065336
Adagrasib (Oral Route),https://www.mayoclinic.org//drugs-supplements/adagrasib-oral-route/description/drg-20543702
Crizanlizumab-Tmca (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/crizanlizumab-tmca-intravenous-route/description/drg-20476975
Adalimumab (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/adalimumab-subcutaneous-route/description/drg-20066817
Adalimumab-Aacf (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/adalimumab-aacf-subcutaneous-route/description/drg-20543695
Adalimumab-Adaz (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/adalimumab-adaz-subcutaneous-route/description/drg-20452220
Adalimumab-Adbm (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/adalimumab-adbm-subcutaneous-route/description/drg-20406539
Adapalene (Topical Route),https://www.mayoclinic.org//drugs-supplements/adapalene-topical-route/description/drg-20061544
Adapalene And Benzoyl Peroxide (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/adapalene-and-benzoyl-peroxide-topical-application-route/description/drg-20072549
Loxapine (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/loxapine-inhalation-route/description/drg-20060722
Tralokinumab-Ldrm (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/tralokinumab-ldrm-subcutaneous-route/description/drg-20528296
Tadalafil (Oral Route),https://www.mayoclinic.org//drugs-supplements/tadalafil-oral-route/description/drg-20067204
Ibuprofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/ibuprofen-oral-route/description/drg-20070602
Dextroamphetamine And Amphetamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/dextroamphetamine-and-amphetamine-oral-route/description/drg-20071758
Dextroamphetamine And Amphetamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/dextroamphetamine-and-amphetamine-oral-route/description/drg-20071758
Flibanserin (Oral Route),https://www.mayoclinic.org//drugs-supplements/flibanserin-oral-route/description/drg-20152672
Adefovir (Oral Route),https://www.mayoclinic.org//drugs-supplements/adefovir-oral-route/description/drg-20061469
Riociguat (Oral Route),https://www.mayoclinic.org//drugs-supplements/riociguat-oral-route/description/drg-20061342
Adenosine (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/adenosine-intravenous-route/description/drg-20084866
Adenosine (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/adenosine-intravenous-route/description/drg-20084866
Adenosine (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/adenosine-intravenous-route/description/drg-20084866
"Adenovirus Vaccine, Live (Oral Route)",https://www.mayoclinic.org//drugs-supplements/adenovirus-vaccine-live-oral-route/description/drg-20074834
Phentermine (Oral Route),https://www.mayoclinic.org//drugs-supplements/phentermine-oral-route/description/drg-20075169
Phentermine (Oral Route),https://www.mayoclinic.org//drugs-supplements/phentermine-oral-route/description/drg-20075169
Donepezil (Transdermal Route),https://www.mayoclinic.org//drugs-supplements/donepezil-transdermal-route/description/drg-20531859
Lixisenatide (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/lixisenatide-subcutaneous-route/description/drg-20312437
Ado-Trastuzumab Emtansine (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/ado-trastuzumab-emtansine-intravenous-route/description/drg-20060859
Doxycycline (Oral Route),https://www.mayoclinic.org//drugs-supplements/doxycycline-oral-route/description/drg-20068229
Tetracycline (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/tetracycline-topical-application-route/description/drg-20069559
Doxycycline (Oral Route),https://www.mayoclinic.org//drugs-supplements/doxycycline-oral-route/description/drg-20068229
Doxycycline (Oral Route),https://www.mayoclinic.org//drugs-supplements/doxycycline-oral-route/description/drg-20068229
Tetracycline (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/tetracycline-topical-application-route/description/drg-20069559
Doxycycline (Oral Route),https://www.mayoclinic.org//drugs-supplements/doxycycline-oral-route/description/drg-20068229
Epinephrine (Injection Route),https://www.mayoclinic.org//drugs-supplements/epinephrine-injection-route/description/drg-20072429
Epinephrine (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/epinephrine-inhalation-route/description/drg-20452259
Epinephrine (Injection Route),https://www.mayoclinic.org//drugs-supplements/epinephrine-injection-route/description/drg-20072429
Epinephrine (Injection Route),https://www.mayoclinic.org//drugs-supplements/epinephrine-injection-route/description/drg-20072429
Iobenguane I 123 (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/iobenguane-i-123-intravenous-route/description/drg-20072375
Doxorubicin (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/doxorubicin-intravenous-route/description/drg-20063553
"Fluorouracil (Intravenous Route, Injection Route)",https://www.mayoclinic.org//drugs-supplements/fluorouracil-intravenous-route-injection-route/description/drg-20063861
Nadofaragene Firadenovec-Vncg (Urinary Bladder Route),https://www.mayoclinic.org//drugs-supplements/nadofaragene-firadenovec-vncg-urinary-bladder-route/description/drg-20543683
Aducanumab-Avwa (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/aducanumab-avwa-intravenous-route/description/drg-20516708
Aducanumab-Avwa (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/aducanumab-avwa-intravenous-route/description/drg-20516708
Spermicide (Vaginal Route),https://www.mayoclinic.org//drugs-supplements/spermicide-vaginal-route/description/drg-20070769
Antihemophilic Factor (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/antihemophilic-factor-intravenous-route/description/drg-20068497
Ibuprofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/ibuprofen-oral-route/description/drg-20070602
Ibuprofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/ibuprofen-oral-route/description/drg-20070602
Ibuprofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/ibuprofen-oral-route/description/drg-20070602
Ibuprofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/ibuprofen-oral-route/description/drg-20070602
Antihemophilic Factor (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/antihemophilic-factor-intravenous-route/description/drg-20068497
Amphetamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/amphetamine-oral-route/description/drg-20150941
Amphetamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/amphetamine-oral-route/description/drg-20150941
Rifamycin (Oral Route),https://www.mayoclinic.org//drugs-supplements/rifamycin-oral-route/description/drg-20452302
Corticosteroid (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/corticosteroid-inhalation-route/description/drg-20070533
Flunisolide (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/flunisolide-inhalation-route/description/drg-20060692
Corticosteroid (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/corticosteroid-inhalation-route/description/drg-20070533
Flunisolide (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/flunisolide-inhalation-route/description/drg-20060692
Flunisolide (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/flunisolide-inhalation-route/description/drg-20060692
Afamelanotide (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/afamelanotide-subcutaneous-route/description/drg-20475109
Afatinib (Oral Route),https://www.mayoclinic.org//drugs-supplements/afatinib-oral-route/description/drg-20061227
Sunscreen Agent (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/sunscreen-agent-topical-application-route/description/drg-20070255
Everolimus (Oral Route),https://www.mayoclinic.org//drugs-supplements/everolimus-oral-route/description/drg-20072842
Everolimus (Oral Route),https://www.mayoclinic.org//drugs-supplements/everolimus-oral-route/description/drg-20072842
Aflibercept (Intraocular Route),https://www.mayoclinic.org//drugs-supplements/aflibercept-intraocular-route/description/drg-20075363
Insulin Human Inhaled (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/insulin-human-inhaled-inhalation-route/description/drg-20110270
Oxymetazoline (Nasal Route),https://www.mayoclinic.org//drugs-supplements/oxymetazoline-nasal-route/description/drg-20067830
Antihemophilic Factor (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/antihemophilic-factor-intravenous-route/description/drg-20068497
Tolnaftate (Topical Route),https://www.mayoclinic.org//drugs-supplements/tolnaftate-topical-route/description/drg-20068886
Ibuprofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/ibuprofen-oral-route/description/drg-20070602
Tramadol And Acetaminophen (Oral Route),https://www.mayoclinic.org//drugs-supplements/tramadol-and-acetaminophen-oral-route/description/drg-20062870
Agalsidase Beta (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/agalsidase-beta-intravenous-route/description/drg-20061476
Tirofiban (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/tirofiban-intravenous-route/description/drg-20061401
Aspirin And Dipyridamole (Oral Route),https://www.mayoclinic.org//drugs-supplements/aspirin-and-dipyridamole-oral-route/description/drg-20061846
Metformin (Oral Route),https://www.mayoclinic.org//drugs-supplements/metformin-oral-route/description/drg-20067074
Metformin (Oral Route),https://www.mayoclinic.org//drugs-supplements/metformin-oral-route/description/drg-20067074
Lidocaine And Prilocaine (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/lidocaine-and-prilocaine-topical-application-route/description/drg-20062126
Anagrelide (Oral Route),https://www.mayoclinic.org//drugs-supplements/anagrelide-oral-route/description/drg-20061875
"Antihistamine (Oral Route, Parenteral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/antihistamine-oral-route-parenteral-route-rectal-route/description/drg-20070373
Erenumab-Aooe (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/erenumab-aooe-subcutaneous-route/description/drg-20443746
Fremanezumab-Vfrm (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/fremanezumab-vfrm-subcutaneous-route/description/drg-20443994
Chloramphenicol (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/chloramphenicol-ophthalmic-route/description/drg-20062728
Naphazoline (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/naphazoline-ophthalmic-route/description/drg-20067811
Phenylephrine (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/phenylephrine-ophthalmic-route/description/drg-20067902
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
Fluorescein (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/fluorescein-intravenous-route/description/drg-20311323
Trifarotene (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/trifarotene-topical-application-route/description/drg-20473671
Sodium Chloride (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/sodium-chloride-ophthalmic-route/description/drg-20068860
Erythromycin (Topical Route),https://www.mayoclinic.org//drugs-supplements/erythromycin-topical-route/description/drg-20068690
Ephedrine (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/ephedrine-intravenous-route/description/drg-20406071
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
Cyclopentolate (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/cyclopentolate-ophthalmic-route/description/drg-20063264
Sulfonamide (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/sulfonamide-ophthalmic-route/description/drg-20069528
Lidocaine (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/lidocaine-ophthalmic-route/description/drg-20072353
Tobramycin (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/tobramycin-ophthalmic-route/description/drg-20066406
Netupitant And Palonosetron (Oral Route),https://www.mayoclinic.org//drugs-supplements/netupitant-and-palonosetron-oral-route/description/drg-20122582
Hydrocortisone (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/hydrocortisone-topical-application-route/description/drg-20073814
